source_file,invoice_number,invoice_date,supplier_name,supplier_kvk,supplier_vat,supplier_iban,customer_name,customer_city,debtor_number,article_number,description,quantity,unit_size,total_units,unit_price,discount,line_total,vat_rate,invoice_total_ex_vat,invoice_vat_total,invoice_total_inc_vat,currency,canonical_product_name,product_id
"00000068-Factuur 87132.pdf","87132","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","CAFE UIT KIJKEN","Amsterdam","1269","155197","HANDSCHOENEN { XL} ZWAART","10","1","10","5.5","","55","21","485.79","52","537.79","EUR","handschoenen_xl_zwaart","handschoenen_xl_zwaart"
"00000068-Factuur 87132.pdf","87132","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","CAFE UIT KIJKEN","Amsterdam","1269","9500+","TORK ROL 6 ST HOOG WIT","1","1","1","14","","14","21","485.79","52","537.79","EUR","tork_rol_6_st_hoog_wit","tork_rol_6_st_hoog_wit"
"00000068-Factuur 87132.pdf","87132","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","CAFE UIT KIJKEN","Amsterdam","1269","9347","PATAT LAM BW. 18 M M {F 69 }","7","1","7","18.58","","130.06","9","485.79","52","537.79","EUR","patat_lam_bw_18_m_m_f_69","patat_lam_bw_18_m_m_f_69"
"00000069-Factuur 87132.pdf","87132","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","CAFE UIT KIJKEN","Amsterdam","1269","B1003","BRIOCHE HAM . BR. 80 GR 30 ST","8","1","8","13.48","","107.84","9","485.79","52","537.79","EUR","brioche_ham_br_80_gr_30_st","brioche_ham_br_80_gr_30_st"
"00000069-Factuur 87132.pdf","87132","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","CAFE UIT KIJKEN","Amsterdam","1269","9347","PATAT LAM BW. 18 M M {F 69 }","3","1","3","18.58","","55.74","9","485.79","52","537.79","EUR","patat_lam_bw_18_m_m_f_69","patat_lam_bw_18_m_m_f_69"
"00000069-Factuur 87132.pdf","87132","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","CAFE UIT KIJKEN","Amsterdam","1269","9723","ZAANSE M AYONNAISE 80% 10KG","2","1","2","30.78","","61.56","9","485.79","52","537.79","EUR","zaanse_m_ayonnaise_80_10kg","zaanse_m_ayonnaise_80_10kg"
"00000069-Factuur 87132.pdf","87132","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","CAFE UIT KIJKEN","Amsterdam","1269","9342+","FRISIA FRITUUROLIE 10L","2","1","2","18.7","","37.4","9","485.79","52","537.79","EUR","frisia_frituurolie_10l","frisia_frituurolie_10l"
"00000069-Factuur 87132.pdf","87132","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","CAFE UIT KIJKEN","Amsterdam","1269","9758","LEVO TOM ATEN KETCHUP 10 KG","1","1","1","24.19","","24.19","9","485.79","52","537.79","EUR","levo_tom_aten_ketchup_10_kg","levo_tom_aten_ketchup_10_kg"
"00000069-Factuur 87132.pdf","87132","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","CAFE UIT KIJKEN","Amsterdam","1269","155197","HANDSCHOENEN { XL} ZWAART","10","1","10","5.5","","55","21","485.79","52","537.79","EUR","handschoenen_xl_zwaart","handschoenen_xl_zwaart"
"00000069-Factuur 87132.pdf","87132","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","CAFE UIT KIJKEN","Amsterdam","1269","9500+","TORK ROL 6 ST HOOG WIT","1","1","1","14","","14","21","485.79","52","537.79","EUR","tork_rol_6_st_hoog_wit","tork_rol_6_st_hoog_wit"
"00000069-Factuur 87132.pdf","87132","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","CAFE UIT KIJKEN","Amsterdam","1269","++","","1","1","1","0","","0","9","485.79","52","537.79","EUR","unknown_product","unknown_product"
"00000069-Factuur 87132.pdf","87132","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","CAFE UIT KIJKEN","Amsterdam","1269","11-3-2026","","1","1","1","0","","0","9","485.79","52","537.79","EUR","unknown_product","unknown_product"
"00000069-Factuur 87132.pdf","87132","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","CAFE UIT KIJKEN","Amsterdam","1269","9347","PATAT LAM BW. 18 M M {F 69 }","7","1","7","18.58","","130.06","9","485.79","52","537.79","EUR","patat_lam_bw_18_m_m_f_69","patat_lam_bw_18_m_m_f_69"
"00000070-Factuur 87133.pdf","87133","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","9347","PATAT LAM BW. 18 M M {F 69 }","4","1","4","18.58","","74.32","9","455.44","52.17","507.01","EUR","patat_lam_bw_18_m_m_f_69","patat_lam_bw_18_m_m_f_69"
"00000070-Factuur 87133.pdf","87133","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","B1003","BRIOCHE HAM . BR. 80 GR 30 ST","8","1","8","13.48","","107.84","9","455.44","52.17","507.01","EUR","brioche_ham_br_80_gr_30_st","brioche_ham_br_80_gr_30_st"
"00000070-Factuur 87133.pdf","87133","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","1350","SPA BLAUW 24 X 0.50 CL","2","1","2","11","3.6","7.2","9","455.44","52.17","507.01","EUR","spa_blauw_24_x_0_50_cl","spa_blauw_24_x_0_50_cl"
"00000070-Factuur 87133.pdf","87133","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","9512","SERVETTEN 500 ST 33 CM","10","1","10","3","","30","21","455.44","52.17","507.01","EUR","servetten_500_st_33_cm","servetten_500_st_33_cm"
"00000070-Factuur 87133.pdf","87133","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","9500+","TORK ROL 6 ST HOOG WIT","1","1","1","14","","14","21","455.44","52.17","507.01","EUR","tork_rol_6_st_hoog_wit","tork_rol_6_st_hoog_wit"
"00000070-Factuur 87133.pdf","87133","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","155197","HANDSCHOENEN { L} ZWAART","10","1","10","5.5","","55","21","455.44","52.17","507.01","EUR","handschoenen_l_zwaart","handschoenen_l_zwaart"
"00000070-Factuur 87133.pdf","87133","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","1134","LIPTON ICE TEA PEACH 24 X 0.33","2","1","2","16.5","","33","9","455.44","52.17","507.01","EUR","lipton_ice_tea_peach_24_x_0_33","lipton_ice_tea_peach_24_x_0_33"
"00000070-Factuur 87133.pdf","87133","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","++","++","1","1","1","0","","0","9","455.44","52.17","507.01","EUR","",""
"00000070-Factuur 87133.pdf","87133","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","++","++","1","1","1","0","","0","9","455.44","52.17","507.01","EUR","",""
"00000070-Factuur 87133.pdf","87133","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","11-3-2026","11-3-2026","1","1","1","0","","0","9","455.44","52.17","507.01","EUR","11_3_2026","11_3_2026"
"00000070-Factuur 87133.pdf","87133","2026-03-09","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","9347","PATAT LAM BW. 18 M M {F 69 }","6","1","6","18.58","","111.48","9","455.44","52.17","507.01","EUR","patat_lam_bw_18_m_m_f_69","patat_lam_bw_18_m_m_f_69"
"00000071-Factuur 87113.pdf","87113","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","B1003","BRIOCHE HAM . BR. 80 GR 30 ST","7","1","7","13.48","","94.36","9","314.96","28.35","374.41","EUR","brioche_ham_br_80_gr_30_st","brioche_ham_br_80_gr_30_st"
"00000071-Factuur 87113.pdf","87113","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","17744","COCA COLA ZERO KRAT 24 X 0.20","3","1","3","13.59","15","40.77","9","314.96","28.35","374.41","EUR","coca_cola_zero_krat_24_x_0_20","coca_cola_zero_krat_24_x_0_20"
"00000071-Factuur 87113.pdf","87113","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","17700","COCA COLA KRAT 24 X 0.20 CL","3","1","3","13.59","15","40.77","9","314.96","28.35","374.41","EUR","coca_cola_krat_24_x_0_20_cl","coca_cola_krat_24_x_0_20_cl"
"00000071-Factuur 87113.pdf","87113","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","17733","FANTA ORANGE 24 X 0.20 CL","1","1","1","13.89","5","13.89","9","314.96","28.35","374.41","EUR","fanta_orange_24_x_0_20_cl","fanta_orange_24_x_0_20_cl"
"00000071-Factuur 87113.pdf","87113","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","00002","M INUTE M AID APPEL 24 X 0.20 CL","1","1","1","17.23","5","17.23","9","314.96","28.35","374.41","EUR","m_inute_m_aid_appel_24_x_0_20_cl","m_inute_m_aid_appel_24_x_0_20_cl"
"00000071-Factuur 87113.pdf","87113","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","5449","M INUTE M AID ORANGE 24 X 0.20","1","1","1","17.87","5","17.87","9","314.96","28.35","374.41","EUR","m_inute_m_aid_orange_24_x_0_20","m_inute_m_aid_orange_24_x_0_20"
"00000071-Factuur 87113.pdf","87113","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","4211","CHAUDFONTIANE BLAUW 24 X","4","1","4","9.2","20","36.8","9","314.96","28.35","374.41","EUR","chaudfontiane_blauw_24_x","chaudfontiane_blauw_24_x"
"00000071-Factuur 87113.pdf","87113","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","0601-","PARM EZAANSE KAAS 1 KG","1","1","1","13.2","","13.2","9","314.96","28.35","374.41","EUR","parm_ezaanse_kaas_1_kg","parm_ezaanse_kaas_1_kg"
"00000071-Factuur 87113.pdf","87113","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","06123","SLAGROOM SPUITBUS","1","1","1","8.64","","8.64","9","314.96","28.35","374.41","EUR","slagroom_spuitbus","slagroom_spuitbus"
"00000071-Factuur 87113.pdf","87113","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","9336+-","NAARM AN HOUDBAAR M ELK12","1","1","1","14.8","","14.8","9","314.96","28.35","374.41","EUR","naarm_an_houdbaar_m_elk12","naarm_an_houdbaar_m_elk12"
"00000071-Factuur 87113.pdf","87113","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","1521","ACQUA PANNA 12 X 750 M L","1","1","1","16.63","","16.63","9","314.96","28.35","374.41","EUR","acqua_panna_12_x_750_m_l","acqua_panna_12_x_750_m_l"
"00000071-Factuur 87113.pdf","87113","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","01 -6","Embalage 0.20 x 24 {0.20 x 28}","1","-6","","0","-30","0","5","314.96","28.35","374.41","EUR","embalage_0_20_x_24_0_20_x_28","embalage_0_20_x_24_0_20_x_28"
"00000071-Factuur 87113.pdf","87113","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","02 -1","Embalage 0.30 x 24{0.50 x 18}","1","-1","","0","-3.9","0","5","314.96","28.35","374.41","EUR","embalage_0_30_x_24_0_50_x_18","embalage_0_30_x_24_0_50_x_18"
"00000072-Factuur 87114.pdf","87114","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","FOUR ZIESOUN","Amsterdam","1432","9347","PATAT LAM BW. 18 M M {F 69 }","8","1","8","18.58","","148.64","9","586.01","58.02","662.03","EUR","patat_lam_bw_18_m_m_f_69","patat_lam_bw_18_m_m_f_69"
"00000072-Factuur 87114.pdf","87114","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","FOUR ZIESOUN","Amsterdam","1432","B1003","BRIOCHE HAM . BR. 80 GR 30 ST","9","1","9","13.48","","121.32","9","586.01","58.02","662.03","EUR","brioche_ham_br_80_gr_30_st","brioche_ham_br_80_gr_30_st"
"00000072-Factuur 87114.pdf","87114","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","FOUR ZIESOUN","Amsterdam","1432","1350","SPA BLAUW 24 X 0.50 CL","3","1","3","11","3.6","10.8","9","586.01","58.02","662.03","EUR","spa_blauw_24_x_0_50_cl","spa_blauw_24_x_0_50_cl"
"00000072-Factuur 87114.pdf","87114","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","FOUR ZIESOUN","Amsterdam","1432","1010","COCA COLA 24 X 0.33 CL {D}","3","1","3","12.88","","38.64","9","586.01","58.02","662.03","EUR","coca_cola_24_x_0_33_cl_d","coca_cola_24_x_0_33_cl_d"
"00000072-Factuur 87114.pdf","87114","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","FOUR ZIESOUN","Amsterdam","1432","1134","LIPTON ICE TEA PEACH 24 X 0.33","2","1","2","16.5","","33","9","586.01","58.02","662.03","EUR","lipton_ice_tea_peach_24_x_0_33","lipton_ice_tea_peach_24_x_0_33"
"00000072-Factuur 87114.pdf","87114","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","FOUR ZIESOUN","Amsterdam","1432","1016","COCA COLA ZERO 24 X 0.33 CL","2","1","2","15.29","3.6","7.2","9","586.01","58.02","662.03","EUR","coca_cola_zero_24_x_0_33_cl","coca_cola_zero_24_x_0_33_cl"
"00000072-Factuur 87114.pdf","87114","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","FOUR ZIESOUN","Amsterdam","1432","9512","SERVETTEN 500 ST 33 CM","10","1","10","3","","30","21","586.01","58.02","662.03","EUR","servetten_500_st_33_cm","servetten_500_st_33_cm"
"00000072-Factuur 87114.pdf","87114","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","FOUR ZIESOUN","Amsterdam","1432","9500+","TORK ROL 6 ST HOOG WIT","1","1","1","14","","14","21","586.01","58.02","662.03","EUR","tork_rol_6_st_hoog_wit","tork_rol_6_st_hoog_wit"
"00000072-Factuur 87114.pdf","87114","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","FOUR ZIESOUN","Amsterdam","1432","9342+","FRISIA FRITUUROLIE 10L","3","1","3","18.7","","56.1","9","586.01","58.02","662.03","EUR","frisia_frituurolie_10l","frisia_frituurolie_10l"
"00000072-Factuur 87114.pdf","87114","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","FOUR ZIESOUN","Amsterdam","1432","9758","LEVO TOM ATEN KETCHUP 10 KG","1","1","1","24.19","","24.19","9","586.01","58.02","662.03","EUR","levo_tom_aten_ketchup_10_kg","levo_tom_aten_ketchup_10_kg"
"00000072-Factuur 87114.pdf","87114","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","FOUR ZIESOUN","Amsterdam","1432","9723","ZAANSE M AYONNAISE 80% 10KG","1","1","1","30.78","","30.78","9","586.01","58.02","662.03","EUR","zaanse_m_ayonnaise_80_10kg","zaanse_m_ayonnaise_80_10kg"
"00000072-Factuur 87114.pdf","87114","2026-03-06","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","FOUR ZIESOUN","Amsterdam","1432","1013","FANTA ORANGE 24 X 0.33 CL {D}","2","1","2","12.88","","25.76","9","586.01","58.02","662.03","EUR","fanta_orange_24_x_0_33_cl_d","fanta_orange_24_x_0_33_cl_d"
"00000073-Factuur 87075.pdf","87075","2026-02-26","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","B1003","BRIOCHE HAM . BR. 80 GR 30 ST","10","1","10","13.48","","134.8","9","274.08","32.93","307.01","EUR","brioche_ham_br_80_gr_30_st","brioche_ham_br_80_gr_30_st"
"00000073-Factuur 87075.pdf","87075","2026-02-26","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","9342+","FRISIA FRITUUROLIE 10L","2","1","2","18.7","","37.4","9","274.08","32.93","307.01","EUR","frisia_frituurolie_10l","frisia_frituurolie_10l"
"00000073-Factuur 87075.pdf","87075","2026-02-26","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","99091-","HOUT VORK 2000 stuks","1","1","1","13.88","","13.88","21","274.08","32.93","307.01","EUR","hout_vork_2000_stuks","hout_vork_2000_stuks"
"00000073-Factuur 87075.pdf","87075","2026-02-26","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","155197","HANDSCHOENEN { M &L}","10","1","10","5.5","","55","21","274.08","32.93","307.01","EUR","handschoenen_m_l","handschoenen_m_l"
"00000073-Factuur 87075.pdf","87075","2026-02-26","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","1134","LIPTON ICE TEA PEACH 24 X 0.33","2","1","2","16.5","","33","9","274.08","32.93","307.01","EUR","lipton_ice_tea_peach_24_x_0_33","lipton_ice_tea_peach_24_x_0_33"
"00000074-Factuur 87099.pdf","87099","2026-03-03","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","9347","PATAT LAM BW. 18 M M {F 69 }","10","1","10","18.58","","185.8","9","447.92","45.59","493.51","EUR","patat_lam_bw_18_m_m_f_69","patat_lam_bw_18_m_m_f_69"
"00000074-Factuur 87099.pdf","87099","2026-03-03","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","B1003","BRIOCHE HAM . BR. 80 GR 30 ST","8","1","8","13.48","","107.84","9","447.92","45.59","493.51","EUR","brioche_ham_br_80_gr_30_st","brioche_ham_br_80_gr_30_st"
"00000074-Factuur 87099.pdf","87099","2026-03-03","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","1015","COCA COLA ZERO 24 X 0.33 CL B","2","1","2","12.88","","25.76","9","447.92","45.59","493.51","EUR","coca_cola_zero_24_x_0_33_cl_b","coca_cola_zero_24_x_0_33_cl_b"
"00000074-Factuur 87099.pdf","87099","2026-03-03","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","1013","FANTA ORANGE 24 X 0.33 CL {D}","2","1","2","12.88","","25.76","9","447.92","45.59","493.51","EUR","fanta_orange_24_x_0_33_cl_d","fanta_orange_24_x_0_33_cl_d"
"00000074-Factuur 87099.pdf","87099","2026-03-03","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","1010","COCA COLA 24 X 0.33 CL {D}","2","1","2","12.88","","25.76","9","447.92","45.59","493.51","EUR","coca_cola_24_x_0_33_cl_d","coca_cola_24_x_0_33_cl_d"
"00000074-Factuur 87099.pdf","87099","2026-03-03","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","1134","LIPTON ICE TEA PEACH 24 X 0.33","2","1","2","16.5","","33","9","447.92","45.59","493.51","EUR","lipton_ice_tea_peach_24_x_0_33","lipton_ice_tea_peach_24_x_0_33"
"00000074-Factuur 87099.pdf","87099","2026-03-03","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","9512","SERVETTEN 500 ST 33 CM","10","1","10","3","","30","21","447.92","45.59","493.51","EUR","servetten_500_st_33_cm","servetten_500_st_33_cm"
"00000074-Factuur 87099.pdf","87099","2026-03-03","Horeca Groothandel","71286969","8586.52.158 B01","NL84INGB0007527163","FOUR ZIESOUN","Amsterdam","1432","9500+","TORK ROL 6 ST HOOG WIT","1","1","1","14","","14","21","447.92","45.59","493.51","EUR","tork_rol_6_st_hoog_wit","tork_rol_6_st_hoog_wit"
"00000075-Factuur 87098.pdf","87098","2026-03-03","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","9347","PATAT LAM BW. 18 M M {F 69 }","5","1","5","18.58","","92.9","9","301.51","33.44","309.95","EUR","patat_lam_bw_18_m_m_f_69","patat_lam_bw_18_m_m_f_69"
"00000075-Factuur 87098.pdf","87098","2026-03-03","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","B1003","BRIOCHE HAM . BR. 80 GR 30 ST","10","1","10","13.48","","134.8","9","301.51","33.44","309.95","EUR","brioche_ham_br_80_gr_30_st","brioche_ham_br_80_gr_30_st"
"00000075-Factuur 87098.pdf","87098","2026-03-03","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","4211","CHAUDFONTIANE BLAUW 24 X","1","1","1","9.2","5","5","9","301.51","33.44","309.95","EUR","chaudfontiane_blauw_24_x","chaudfontiane_blauw_24_x"
"00000075-Factuur 87098.pdf","87098","2026-03-03","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","9723","ZAANSE M AYONNAISE 80% 10KG","1","1","1","30.78","","30.78","9","301.51","33.44","309.95","EUR","zaanse_m_ayonnaise_80_10kg","zaanse_m_ayonnaise_80_10kg"
"00000075-Factuur 87098.pdf","87098","2026-03-03","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","9512","SERVETTEN 500 ST 33 CM","10","1","10","3","","30","21","301.51","33.44","309.95","EUR","servetten_500_st_33_cm","servetten_500_st_33_cm"
"00000075-Factuur 87098.pdf","87098","2026-03-03","Horeca Groothandel","71286969","8586.52.158 B01","NL 84 INGB 0007527163","CAFE UIT KIJKEN","Amsterdam","1269","00002","M INUTE M AID APPEL 24 X 0.20 CL","1","1","1","17.23","5","5","9","301.51","33.44","309.95","EUR","m_inute_m_aid_appel_24_x_0_20_cl","m_inute_m_aid_appel_24_x_0_20_cl"
